,SubjectID,AssignmentID,ProblemID,Attempts,pProblemSyntaxError,pProblemSemanticError,pSubjectSyntaxError,pSubjectSemanticError,CorrectEventually,Label
199,0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,492,36,1,199,199,0.567,0.467,True,True
200,0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,492,37,17,200,200,0.567,0.467,True,False
201,0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,492,38,2,201,201,0.567,0.467,True,True
202,0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,492,39,2,202,202,0.567,0.467,True,True
203,0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,492,40,9,203,203,0.567,0.467,True,True
204,0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,492,128,1,204,204,0.567,0.467,True,True
205,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,439,1,3,205,205,0.69,0.586,True,True
206,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,439,3,1,206,206,0.69,0.586,True,True
207,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,439,5,2,207,207,0.69,0.586,True,True
208,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,439,12,1,208,208,0.69,0.586,True,True
209,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,439,13,26,209,209,0.69,0.586,True,False
210,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,439,232,5,210,210,0.69,0.586,True,True
211,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,439,233,2,211,211,0.69,0.586,True,True
212,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,439,234,2,212,212,0.69,0.586,True,True
213,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,439,235,2,213,213,0.69,0.586,True,True
214,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,439,236,2,214,214,0.69,0.586,True,True
215,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,487,17,1,215,215,0.69,0.586,True,True
216,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,487,20,1,216,216,0.69,0.586,True,True
217,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,487,21,4,217,217,0.69,0.586,True,False
218,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,487,22,5,218,218,0.69,0.586,True,False
219,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,487,24,14,219,219,0.69,0.586,True,False
220,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,487,25,5,220,220,0.69,0.586,False,False
221,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,487,100,6,221,221,0.69,0.586,True,True
222,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,487,101,9,222,222,0.69,0.586,False,False
223,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,487,102,12,223,223,0.69,0.586,False,False
224,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,492,31,1,224,224,0.69,0.586,True,True
225,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,492,32,17,225,225,0.69,0.586,False,False
226,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,492,33,7,226,226,0.69,0.586,False,False
227,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,492,34,6,227,227,0.69,0.586,False,False
228,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,492,36,9,228,228,0.69,0.586,True,False
229,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,492,37,6,229,229,0.69,0.586,True,False
230,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,492,38,20,230,230,0.69,0.586,True,False
231,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,492,39,5,231,231,0.69,0.586,False,False
232,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,492,40,18,232,232,0.69,0.586,False,False
233,10e19a731f11c88176364d6ac435b630c522b5acbb234bb07adccf8efd540b9c,492,128,4,233,233,0.69,0.586,True,True
234,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,439,1,2,234,234,0.767,0.567,True,True
235,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,439,3,3,235,235,0.767,0.567,True,True
236,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,439,5,3,236,236,0.767,0.567,True,True
237,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,439,12,2,237,237,0.767,0.567,True,True
238,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,439,13,7,238,238,0.767,0.567,True,True
239,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,439,232,5,239,239,0.767,0.567,True,True
240,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,439,233,4,240,240,0.767,0.567,True,True
241,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,439,234,9,241,241,0.767,0.567,True,False
242,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,439,235,6,242,242,0.767,0.567,True,False
243,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,439,236,4,243,243,0.767,0.567,True,True
244,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,487,17,1,244,244,0.767,0.567,True,True
245,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,487,20,5,245,245,0.767,0.567,True,True
246,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,487,21,1,246,246,0.767,0.567,True,True
247,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,487,22,1,247,247,0.767,0.567,True,True
248,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,487,24,14,248,248,0.767,0.567,True,False
249,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,487,25,4,249,249,0.767,0.567,True,True
250,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,487,28,10,250,250,0.767,0.567,True,False
251,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,487,100,3,251,251,0.767,0.567,True,True
252,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,487,101,11,252,252,0.767,0.567,True,True
253,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,487,102,2,253,253,0.767,0.567,True,True
254,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,492,31,9,254,254,0.767,0.567,True,False
255,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,492,32,13,255,255,0.767,0.567,True,False
256,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,492,33,3,256,256,0.767,0.567,True,True
257,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,492,34,1,257,257,0.767,0.567,True,True
258,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,492,36,4,258,258,0.767,0.567,True,True
259,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,492,37,2,259,259,0.767,0.567,True,True
260,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,492,38,11,260,260,0.767,0.567,True,True
261,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,492,39,4,261,261,0.767,0.567,True,True
262,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,492,40,4,262,262,0.767,0.567,True,True
263,11d2c55502f841ac3d2c5c9d23348319d368e166d76af06498da4c4bd5ef7e83,492,128,12,263,263,0.767,0.567,True,False
264,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,439,1,1,264,264,0.633,0.633,True,True
265,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,439,3,2,265,265,0.633,0.633,True,True
266,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,439,5,1,266,266,0.633,0.633,True,True
267,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,439,12,1,267,267,0.633,0.633,True,True
268,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,439,13,3,268,268,0.633,0.633,True,True
269,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,439,232,3,269,269,0.633,0.633,True,True
270,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,439,233,8,270,270,0.633,0.633,True,False
271,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,439,234,1,271,271,0.633,0.633,True,True
272,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,439,235,2,272,272,0.633,0.633,True,True
273,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,439,236,1,273,273,0.633,0.633,True,True
274,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,487,17,2,274,274,0.633,0.633,True,True
275,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,487,20,3,275,275,0.633,0.633,True,True
276,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,487,21,1,276,276,0.633,0.633,True,True
277,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,487,22,2,277,277,0.633,0.633,True,True
278,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,487,24,2,278,278,0.633,0.633,True,True
279,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,487,25,4,279,279,0.633,0.633,True,True
280,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,487,28,5,280,280,0.633,0.633,True,True
281,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,487,100,12,281,281,0.633,0.633,True,False
282,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,487,101,4,282,282,0.633,0.633,True,True
283,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,487,102,16,283,283,0.633,0.633,True,True
284,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,492,31,4,284,284,0.633,0.633,True,True
285,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,492,32,10,285,285,0.633,0.633,True,True
286,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,492,33,3,286,286,0.633,0.633,True,True
287,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,492,34,5,287,287,0.633,0.633,True,True
288,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,492,36,7,288,288,0.633,0.633,True,False
289,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,492,37,11,289,289,0.633,0.633,True,False
290,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,492,38,27,290,290,0.633,0.633,False,False
291,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,492,39,11,291,291,0.633,0.633,True,False
292,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,492,40,17,292,292,0.633,0.633,True,False
293,164d9a5499b7224c7fcbed2f0b76c8041bd544beb86187837dbc3837a78506ea,492,128,11,293,293,0.633,0.633,True,False
294,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,439,1,1,294,294,0.5,0.6,True,True
295,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,439,3,3,295,295,0.5,0.6,False,False
296,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,439,5,4,296,296,0.5,0.6,True,True
297,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,439,12,1,297,297,0.5,0.6,True,True
298,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,439,13,12,298,298,0.5,0.6,False,False
299,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,439,232,1,299,299,0.5,0.6,True,True
300,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,439,233,1,300,300,0.5,0.6,True,True
301,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,439,234,4,301,301,0.5,0.6,True,True
302,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,439,235,2,302,302,0.5,0.6,False,False
303,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,439,236,1,303,303,0.5,0.6,True,True
304,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,487,17,1,304,304,0.5,0.6,True,True
305,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,487,20,4,305,305,0.5,0.6,True,True
306,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,487,21,3,306,306,0.5,0.6,True,True
307,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,487,22,2,307,307,0.5,0.6,True,True
308,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,487,24,4,308,308,0.5,0.6,False,False
309,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,487,25,4,309,309,0.5,0.6,True,True
310,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,487,28,4,310,310,0.5,0.6,True,True
311,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,487,100,3,311,311,0.5,0.6,True,True
312,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,487,101,1,312,312,0.5,0.6,False,False
313,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,487,102,2,313,313,0.5,0.6,True,True
314,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,492,31,1,314,314,0.5,0.6,True,True
315,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,492,32,1,315,315,0.5,0.6,False,False
316,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,492,33,1,316,316,0.5,0.6,True,True
317,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,492,34,2,317,317,0.5,0.6,True,True
318,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,492,36,2,318,318,0.5,0.6,False,False
319,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,492,37,3,319,319,0.5,0.6,False,False
320,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,492,38,3,320,320,0.5,0.6,False,False
321,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,492,39,2,321,321,0.5,0.6,False,False
322,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,492,40,2,322,322,0.5,0.6,True,True
323,16f38c9409d1652e79f9e6bc1b17605416787f67c1a5822c984a63c21eabd743,492,128,4,323,323,0.5,0.6,False,False
324,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,439,1,3,324,324,0.7,0.6,True,True
325,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,439,3,4,325,325,0.7,0.6,True,True
326,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,439,5,1,326,326,0.7,0.6,True,True
327,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,439,12,1,327,327,0.7,0.6,True,True
328,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,439,13,14,328,328,0.7,0.6,True,False
329,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,439,232,46,329,329,0.7,0.6,True,False
330,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,439,233,12,330,330,0.7,0.6,True,False
331,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,439,234,1,331,331,0.7,0.6,True,True
332,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,439,235,1,332,332,0.7,0.6,True,True
333,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,439,236,3,333,333,0.7,0.6,True,True
334,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,487,17,1,334,334,0.7,0.6,False,False
335,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,487,20,1,335,335,0.7,0.6,False,False
336,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,487,21,1,336,336,0.7,0.6,False,False
337,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,487,22,1,337,337,0.7,0.6,False,False
338,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,487,24,9,338,338,0.7,0.6,True,True
339,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,487,25,22,339,339,0.7,0.6,False,False
340,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,487,28,4,340,340,0.7,0.6,False,False
341,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,487,100,11,341,341,0.7,0.6,True,False
342,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,487,101,7,342,342,0.7,0.6,True,True
343,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,487,102,31,343,343,0.7,0.6,True,False
344,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,492,31,4,344,344,0.7,0.6,True,True
345,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,492,32,13,345,345,0.7,0.6,False,False
346,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,492,33,6,346,346,0.7,0.6,True,True
347,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,492,34,13,347,347,0.7,0.6,True,False
348,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,492,36,18,348,348,0.7,0.6,False,False
349,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,492,37,5,349,349,0.7,0.6,True,True
350,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,492,38,11,350,350,0.7,0.6,False,False
351,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,492,39,6,351,351,0.7,0.6,True,True
352,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,492,40,16,352,352,0.7,0.6,True,False
353,17111411f938d9a2cc954eeaa5a6f8d675929b11c07168f5d59a4e58fc140b48,492,128,48,353,353,0.7,0.6,False,False
354,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,439,1,1,354,354,0.133,0,True,True
355,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,439,3,1,355,355,0.133,0,True,True
356,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,439,5,1,356,356,0.133,0,True,True
357,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,439,12,1,357,357,0.133,0,True,True
358,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,439,13,30,358,358,0.133,0,True,False
359,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,439,232,1,359,359,0.133,0,True,True
360,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,439,233,1,360,360,0.133,0,True,True
361,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,439,234,1,361,361,0.133,0,True,True
362,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,439,235,1,362,362,0.133,0,True,True
363,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,439,236,1,363,363,0.133,0,True,True
364,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,487,17,1,364,364,0.133,0,True,True
365,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,487,20,1,365,365,0.133,0,True,True
366,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,487,21,1,366,366,0.133,0,True,True
367,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,487,22,2,367,367,0.133,0,True,True
368,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,487,24,1,368,368,0.133,0,True,True
369,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,487,25,1,369,369,0.133,0,True,True
370,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,487,28,1,370,370,0.133,0,True,True
371,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,487,100,2,371,371,0.133,0,True,True
372,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,487,101,1,372,372,0.133,0,True,True
373,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,487,102,1,373,373,0.133,0,True,True
374,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,492,31,1,374,374,0.133,0,True,True
375,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,492,32,1,375,375,0.133,0,True,True
376,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,492,33,1,376,376,0.133,0,True,True
377,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,492,34,1,377,377,0.133,0,True,True
378,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,492,36,1,378,378,0.133,0,True,True
379,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,492,37,1,379,379,0.133,0,True,True
380,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,492,38,1,380,380,0.133,0,True,True
381,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,492,39,1,381,381,0.133,0,True,True
382,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,492,40,2,382,382,0.133,0,True,True
383,1e07cd29e230f3661645dcb909fda7759b80e0adf98716a5b82e22aa93a8223c,492,128,1,383,383,0.133,0,True,True
384,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,439,1,2,384,384,0.633,0.633,True,True
385,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,439,3,3,385,385,0.633,0.633,True,True
386,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,439,5,1,386,386,0.633,0.633,True,True
387,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,439,12,1,387,387,0.633,0.633,True,True
388,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,439,13,36,388,388,0.633,0.633,True,False
389,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,439,232,15,389,389,0.633,0.633,True,False
390,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,439,233,4,390,390,0.633,0.633,True,True
391,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,439,234,1,391,391,0.633,0.633,True,True
392,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,439,235,1,392,392,0.633,0.633,True,True
393,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,439,236,14,393,393,0.633,0.633,True,False
394,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,487,17,3,394,394,0.633,0.633,True,False
395,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,487,20,3,395,395,0.633,0.633,True,True
396,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,487,21,3,396,396,0.633,0.633,True,True
397,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,487,22,7,397,397,0.633,0.633,True,False
398,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,487,24,2,398,398,0.633,0.633,True,True
399,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,487,25,7,399,399,0.633,0.633,True,True
400,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,487,28,10,400,400,0.633,0.633,True,False
401,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,487,100,2,401,401,0.633,0.633,True,True
402,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,487,101,5,402,402,0.633,0.633,True,True
403,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,487,102,38,403,403,0.633,0.633,True,False
404,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,492,31,5,404,404,0.633,0.633,True,True
405,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,492,32,6,405,405,0.633,0.633,True,True
406,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,492,33,16,406,406,0.633,0.633,True,False
407,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,492,34,4,407,407,0.633,0.633,True,True
408,1ff64286fcc902f2048b851d7b5ee3bbb7715d1802021574aaf5dfef71b68ae6,492,36,3,408,408,0.633,0.633,True,True
