,SubjectID,AssignmentID,ProblemID,Attempts,pProblemSyntaxError,CorrectEventually,Label
337,115c51eb37365df2d4f4e2482b964822,487.0,101,7,0.692,True,True
338,115c51eb37365df2d4f4e2482b964822,487.0,102,1,0.756,True,True
339,115c51eb37365df2d4f4e2482b964822,492.0,31,1,0.409,True,True
340,115c51eb37365df2d4f4e2482b964822,492.0,32,1,0.586,True,True
341,115c51eb37365df2d4f4e2482b964822,492.0,33,1,0.552,True,True
342,115c51eb37365df2d4f4e2482b964822,492.0,34,2,0.563,True,True
343,115c51eb37365df2d4f4e2482b964822,492.0,36,2,0.515,True,True
344,115c51eb37365df2d4f4e2482b964822,492.0,37,1,0.528,True,True
345,115c51eb37365df2d4f4e2482b964822,492.0,38,2,0.591,True,True
346,115c51eb37365df2d4f4e2482b964822,492.0,39,1,0.478,True,True
347,115c51eb37365df2d4f4e2482b964822,492.0,40,2,0.657,True,True
348,115c51eb37365df2d4f4e2482b964822,492.0,128,1,0.509,False,False
349,11d8ffa1c1cb79e22b6d94667d3847d9,439.0,1,1,0.358,True,True
350,11d8ffa1c1cb79e22b6d94667d3847d9,439.0,3,5,0.404,True,False
351,11d8ffa1c1cb79e22b6d94667d3847d9,439.0,5,5,0.412,True,False
352,11d8ffa1c1cb79e22b6d94667d3847d9,439.0,12,1,0.326,True,True
353,11d8ffa1c1cb79e22b6d94667d3847d9,439.0,13,16,0.794,True,False
354,11d8ffa1c1cb79e22b6d94667d3847d9,439.0,232,12,0.688,True,False
355,11d8ffa1c1cb79e22b6d94667d3847d9,439.0,233,3,0.425,True,True
356,11d8ffa1c1cb79e22b6d94667d3847d9,439.0,234,1,0.524,True,True
357,11d8ffa1c1cb79e22b6d94667d3847d9,439.0,235,3,0.379,True,True
358,11d8ffa1c1cb79e22b6d94667d3847d9,439.0,236,5,0.518,True,False
359,11d8ffa1c1cb79e22b6d94667d3847d9,487.0,17,1,0.268,True,True
360,11d8ffa1c1cb79e22b6d94667d3847d9,487.0,20,5,0.413,True,False
361,11d8ffa1c1cb79e22b6d94667d3847d9,487.0,21,6,0.254,True,False
362,11d8ffa1c1cb79e22b6d94667d3847d9,487.0,22,9,0.559,True,False
363,11d8ffa1c1cb79e22b6d94667d3847d9,487.0,24,15,0.65,True,False
364,11d8ffa1c1cb79e22b6d94667d3847d9,487.0,25,1,0.545,True,True
365,11d8ffa1c1cb79e22b6d94667d3847d9,487.0,28,8,0.538,False,False
366,11d8ffa1c1cb79e22b6d94667d3847d9,487.0,100,3,0.667,True,True
367,11d8ffa1c1cb79e22b6d94667d3847d9,487.0,101,3,0.692,True,True
368,11d8ffa1c1cb79e22b6d94667d3847d9,487.0,102,14,0.756,False,False
369,11d8ffa1c1cb79e22b6d94667d3847d9,492.0,31,1,0.409,True,True
370,11d8ffa1c1cb79e22b6d94667d3847d9,492.0,32,1,0.586,True,True
371,11d8ffa1c1cb79e22b6d94667d3847d9,492.0,33,1,0.552,False,False
372,11d8ffa1c1cb79e22b6d94667d3847d9,492.0,34,6,0.563,False,False
373,11d8ffa1c1cb79e22b6d94667d3847d9,492.0,36,1,0.515,True,True
374,11d8ffa1c1cb79e22b6d94667d3847d9,492.0,37,3,0.528,True,True
375,11d8ffa1c1cb79e22b6d94667d3847d9,492.0,38,1,0.591,True,True
376,11d8ffa1c1cb79e22b6d94667d3847d9,492.0,39,1,0.478,True,True
377,11d8ffa1c1cb79e22b6d94667d3847d9,492.0,40,4,0.657,True,True
378,11d8ffa1c1cb79e22b6d94667d3847d9,492.0,128,1,0.509,True,True
379,1379719828be9ee6b08ca64edb818e2b,439.0,1,11,0.358,True,False
380,1379719828be9ee6b08ca64edb818e2b,439.0,3,4,0.404,True,True
381,1379719828be9ee6b08ca64edb818e2b,439.0,5,14,0.412,False,False
382,1379719828be9ee6b08ca64edb818e2b,439.0,12,2,0.326,True,True
383,1379719828be9ee6b08ca64edb818e2b,439.0,13,41,0.794,True,False
384,1379719828be9ee6b08ca64edb818e2b,439.0,232,9,0.688,True,False
385,1379719828be9ee6b08ca64edb818e2b,439.0,233,10,0.425,True,False
386,1379719828be9ee6b08ca64edb818e2b,439.0,234,5,0.524,True,False
387,1379719828be9ee6b08ca64edb818e2b,439.0,235,2,0.379,True,True
388,1379719828be9ee6b08ca64edb818e2b,439.0,236,15,0.518,True,False
389,1379719828be9ee6b08ca64edb818e2b,487.0,17,5,0.268,True,False
390,1379719828be9ee6b08ca64edb818e2b,487.0,20,2,0.413,True,True
391,1379719828be9ee6b08ca64edb818e2b,487.0,21,2,0.254,True,True
392,1379719828be9ee6b08ca64edb818e2b,487.0,22,9,0.559,False,False
393,1379719828be9ee6b08ca64edb818e2b,487.0,24,9,0.65,True,False
394,1379719828be9ee6b08ca64edb818e2b,487.0,25,12,0.545,False,False
395,1379719828be9ee6b08ca64edb818e2b,487.0,28,3,0.538,True,True
396,1379719828be9ee6b08ca64edb818e2b,487.0,100,3,0.667,True,True
397,1379719828be9ee6b08ca64edb818e2b,487.0,101,7,0.692,True,True
398,1379719828be9ee6b08ca64edb818e2b,487.0,102,6,0.756,True,True
399,1379719828be9ee6b08ca64edb818e2b,492.0,37,10,0.528,False,False
400,1379719828be9ee6b08ca64edb818e2b,492.0,40,7,0.657,True,True
401,138a14eaf4a8c188a6c41cafd9400a30,439.0,1,1,0.358,True,True
402,138a14eaf4a8c188a6c41cafd9400a30,439.0,3,19,0.404,False,False
403,138a14eaf4a8c188a6c41cafd9400a30,439.0,5,4,0.412,True,True
404,138a14eaf4a8c188a6c41cafd9400a30,439.0,12,1,0.326,True,True
405,138a14eaf4a8c188a6c41cafd9400a30,439.0,13,10,0.794,False,False
406,138a14eaf4a8c188a6c41cafd9400a30,439.0,232,7,0.688,True,False
407,138a14eaf4a8c188a6c41cafd9400a30,439.0,233,12,0.425,True,False
408,138a14eaf4a8c188a6c41cafd9400a30,439.0,234,6,0.524,True,False
409,138a14eaf4a8c188a6c41cafd9400a30,439.0,235,7,0.379,True,False
410,138a14eaf4a8c188a6c41cafd9400a30,439.0,236,2,0.518,True,True
411,13dfe127c6d40641c7ad9fd60ef8701d,439.0,1,1,0.358,True,True
412,13dfe127c6d40641c7ad9fd60ef8701d,439.0,3,2,0.404,True,True
413,13dfe127c6d40641c7ad9fd60ef8701d,439.0,5,3,0.412,True,True
414,13dfe127c6d40641c7ad9fd60ef8701d,439.0,12,1,0.326,True,True
415,13dfe127c6d40641c7ad9fd60ef8701d,439.0,13,22,0.794,True,False
416,13dfe127c6d40641c7ad9fd60ef8701d,439.0,232,32,0.688,True,False
417,13dfe127c6d40641c7ad9fd60ef8701d,439.0,233,3,0.425,True,True
418,13dfe127c6d40641c7ad9fd60ef8701d,439.0,234,3,0.524,True,True
419,13dfe127c6d40641c7ad9fd60ef8701d,439.0,235,2,0.379,True,True
420,13dfe127c6d40641c7ad9fd60ef8701d,439.0,236,2,0.518,True,True
421,13dfe127c6d40641c7ad9fd60ef8701d,487.0,17,1,0.268,True,True
422,13dfe127c6d40641c7ad9fd60ef8701d,487.0,20,1,0.413,True,True
423,13dfe127c6d40641c7ad9fd60ef8701d,487.0,21,1,0.254,True,True
424,13dfe127c6d40641c7ad9fd60ef8701d,487.0,22,1,0.559,True,True
425,13dfe127c6d40641c7ad9fd60ef8701d,487.0,24,1,0.65,True,True
426,13dfe127c6d40641c7ad9fd60ef8701d,487.0,25,2,0.545,True,True
427,13dfe127c6d40641c7ad9fd60ef8701d,487.0,28,1,0.538,True,True
428,13dfe127c6d40641c7ad9fd60ef8701d,487.0,100,1,0.667,True,True
429,13dfe127c6d40641c7ad9fd60ef8701d,487.0,101,1,0.692,True,True
430,13dfe127c6d40641c7ad9fd60ef8701d,487.0,102,1,0.756,True,True
431,13dfe127c6d40641c7ad9fd60ef8701d,492.0,31,1,0.409,True,True
432,13dfe127c6d40641c7ad9fd60ef8701d,492.0,32,2,0.586,True,True
433,13dfe127c6d40641c7ad9fd60ef8701d,492.0,33,3,0.552,True,True
434,13dfe127c6d40641c7ad9fd60ef8701d,492.0,34,1,0.563,True,True
435,13dfe127c6d40641c7ad9fd60ef8701d,492.0,36,1,0.515,True,True
436,13dfe127c6d40641c7ad9fd60ef8701d,492.0,37,2,0.528,True,True
437,13dfe127c6d40641c7ad9fd60ef8701d,492.0,38,3,0.591,True,True
438,13dfe127c6d40641c7ad9fd60ef8701d,492.0,39,2,0.478,True,True
439,13dfe127c6d40641c7ad9fd60ef8701d,492.0,40,4,0.657,True,True
440,13dfe127c6d40641c7ad9fd60ef8701d,492.0,128,1,0.509,True,True
441,14b094aef5d2df47fa9dd009b2d6ecb1,439.0,1,1,0.358,True,True
442,14b094aef5d2df47fa9dd009b2d6ecb1,439.0,3,1,0.404,True,True
443,14b094aef5d2df47fa9dd009b2d6ecb1,439.0,5,2,0.412,True,True
444,14b094aef5d2df47fa9dd009b2d6ecb1,439.0,12,1,0.326,True,True
445,14b094aef5d2df47fa9dd009b2d6ecb1,439.0,13,8,0.794,True,True
446,14b094aef5d2df47fa9dd009b2d6ecb1,439.0,232,1,0.688,True,True
447,14b094aef5d2df47fa9dd009b2d6ecb1,439.0,233,4,0.425,True,True
448,14b094aef5d2df47fa9dd009b2d6ecb1,439.0,234,3,0.524,True,True
449,14b094aef5d2df47fa9dd009b2d6ecb1,439.0,235,1,0.379,True,True
450,14b094aef5d2df47fa9dd009b2d6ecb1,439.0,236,9,0.518,True,False
451,14b094aef5d2df47fa9dd009b2d6ecb1,487.0,17,1,0.268,True,True
452,14b094aef5d2df47fa9dd009b2d6ecb1,487.0,20,1,0.413,True,True
453,14b094aef5d2df47fa9dd009b2d6ecb1,487.0,21,1,0.254,True,True
454,14b094aef5d2df47fa9dd009b2d6ecb1,487.0,22,2,0.559,True,True
455,14b094aef5d2df47fa9dd009b2d6ecb1,487.0,24,3,0.65,True,True
456,14b094aef5d2df47fa9dd009b2d6ecb1,487.0,25,1,0.545,True,True
457,14b094aef5d2df47fa9dd009b2d6ecb1,487.0,28,1,0.538,True,True
458,14b094aef5d2df47fa9dd009b2d6ecb1,487.0,100,1,0.667,True,True
459,14b094aef5d2df47fa9dd009b2d6ecb1,487.0,101,6,0.692,True,True
460,14b094aef5d2df47fa9dd009b2d6ecb1,487.0,102,1,0.756,True,True
461,14b094aef5d2df47fa9dd009b2d6ecb1,492.0,31,1,0.409,True,True
462,14b094aef5d2df47fa9dd009b2d6ecb1,492.0,32,1,0.586,True,True
463,14b094aef5d2df47fa9dd009b2d6ecb1,492.0,33,1,0.552,True,True
464,14b094aef5d2df47fa9dd009b2d6ecb1,492.0,34,1,0.563,True,True
465,14b094aef5d2df47fa9dd009b2d6ecb1,492.0,36,1,0.515,True,True
466,14b094aef5d2df47fa9dd009b2d6ecb1,492.0,37,1,0.528,True,True
467,14b094aef5d2df47fa9dd009b2d6ecb1,492.0,38,1,0.591,True,True
468,14b094aef5d2df47fa9dd009b2d6ecb1,492.0,39,1,0.478,True,True
469,14b094aef5d2df47fa9dd009b2d6ecb1,492.0,40,1,0.657,True,True
470,14b094aef5d2df47fa9dd009b2d6ecb1,492.0,128,1,0.509,True,True
471,16a4d8f9442ec82c5d390079cad8f194,439.0,1,1,0.358,True,True
472,16a4d8f9442ec82c5d390079cad8f194,439.0,3,1,0.404,True,True
473,16a4d8f9442ec82c5d390079cad8f194,439.0,5,11,0.412,True,False
474,16a4d8f9442ec82c5d390079cad8f194,439.0,12,1,0.326,True,True
475,16a4d8f9442ec82c5d390079cad8f194,439.0,13,2,0.794,True,True
476,16a4d8f9442ec82c5d390079cad8f194,439.0,232,1,0.688,True,True
477,16a4d8f9442ec82c5d390079cad8f194,439.0,233,1,0.425,True,True
478,16a4d8f9442ec82c5d390079cad8f194,439.0,234,1,0.524,True,True
479,16a4d8f9442ec82c5d390079cad8f194,439.0,235,1,0.379,True,True
480,16a4d8f9442ec82c5d390079cad8f194,439.0,236,1,0.518,True,True
481,16a4d8f9442ec82c5d390079cad8f194,487.0,17,1,0.268,True,True
482,16a4d8f9442ec82c5d390079cad8f194,487.0,20,3,0.413,True,True
483,16a4d8f9442ec82c5d390079cad8f194,487.0,21,1,0.254,True,True
484,16a4d8f9442ec82c5d390079cad8f194,487.0,22,1,0.559,True,True
485,16a4d8f9442ec82c5d390079cad8f194,487.0,24,1,0.65,True,True
486,16a4d8f9442ec82c5d390079cad8f194,487.0,25,1,0.545,True,True
487,16a4d8f9442ec82c5d390079cad8f194,487.0,28,1,0.538,True,True
488,16a4d8f9442ec82c5d390079cad8f194,487.0,100,3,0.667,True,True
489,16a4d8f9442ec82c5d390079cad8f194,487.0,101,1,0.692,False,False
490,16a4d8f9442ec82c5d390079cad8f194,487.0,102,2,0.756,True,True
491,16a4d8f9442ec82c5d390079cad8f194,492.0,31,1,0.409,True,True
492,16a4d8f9442ec82c5d390079cad8f194,492.0,32,1,0.586,True,True
493,16a4d8f9442ec82c5d390079cad8f194,492.0,33,1,0.552,True,True
494,16a4d8f9442ec82c5d390079cad8f194,492.0,34,1,0.563,True,True
495,16a4d8f9442ec82c5d390079cad8f194,492.0,36,7,0.515,True,False
496,16a4d8f9442ec82c5d390079cad8f194,492.0,37,3,0.528,True,True
497,16a4d8f9442ec82c5d390079cad8f194,492.0,38,1,0.591,True,True
498,16a4d8f9442ec82c5d390079cad8f194,492.0,39,1,0.478,True,True
499,16a4d8f9442ec82c5d390079cad8f194,492.0,40,1,0.657,True,True
500,16a4d8f9442ec82c5d390079cad8f194,492.0,128,1,0.509,True,True
501,17737832ac17be5216f187a82c20936e,439.0,1,3,0.358,True,False
502,17737832ac17be5216f187a82c20936e,439.0,3,10,0.404,False,False
503,17737832ac17be5216f187a82c20936e,439.0,5,8,0.412,True,False
504,17737832ac17be5216f187a82c20936e,439.0,12,3,0.326,True,False
505,17737832ac17be5216f187a82c20936e,439.0,13,4,0.794,True,True
506,17737832ac17be5216f187a82c20936e,439.0,232,16,0.688,True,False
507,17737832ac17be5216f187a82c20936e,439.0,233,11,0.425,True,False
508,17737832ac17be5216f187a82c20936e,439.0,234,17,0.524,False,False
509,17737832ac17be5216f187a82c20936e,439.0,235,17,0.379,False,False
510,17737832ac17be5216f187a82c20936e,439.0,236,13,0.518,False,False
511,17737832ac17be5216f187a82c20936e,487.0,17,4,0.268,True,False
512,17737832ac17be5216f187a82c20936e,487.0,20,11,0.413,True,False
513,17737832ac17be5216f187a82c20936e,487.0,21,5,0.254,True,False
514,17737832ac17be5216f187a82c20936e,487.0,22,3,0.559,False,False
515,17737832ac17be5216f187a82c20936e,487.0,24,18,0.65,False,False
516,17737832ac17be5216f187a82c20936e,487.0,25,8,0.545,True,False
517,17737832ac17be5216f187a82c20936e,487.0,28,11,0.538,False,False
518,17737832ac17be5216f187a82c20936e,487.0,100,1,0.667,False,False
519,17737832ac17be5216f187a82c20936e,487.0,101,4,0.692,False,False
520,17737832ac17be5216f187a82c20936e,487.0,102,9,0.756,False,False
521,17737832ac17be5216f187a82c20936e,492.0,31,1,0.409,False,False
522,17737832ac17be5216f187a82c20936e,492.0,32,1,0.586,False,False
523,17737832ac17be5216f187a82c20936e,492.0,33,1,0.552,False,False
524,17737832ac17be5216f187a82c20936e,492.0,34,1,0.563,False,False
525,17737832ac17be5216f187a82c20936e,492.0,36,1,0.515,False,False
526,17737832ac17be5216f187a82c20936e,492.0,37,6,0.528,False,False
527,17737832ac17be5216f187a82c20936e,492.0,38,9,0.591,False,False
528,17737832ac17be5216f187a82c20936e,492.0,39,1,0.478,False,False
529,17737832ac17be5216f187a82c20936e,492.0,40,3,0.657,False,False
530,17737832ac17be5216f187a82c20936e,492.0,128,14,0.509,False,False
531,17e0ce48c87a8885fe8b82c21cb17ecf,439.0,1,1,0.358,True,True
532,17e0ce48c87a8885fe8b82c21cb17ecf,439.0,3,1,0.404,True,True
533,17e0ce48c87a8885fe8b82c21cb17ecf,439.0,5,3,0.412,True,True
534,17e0ce48c87a8885fe8b82c21cb17ecf,439.0,12,1,0.326,True,True
535,17e0ce48c87a8885fe8b82c21cb17ecf,439.0,13,18,0.794,True,False
536,17e0ce48c87a8885fe8b82c21cb17ecf,439.0,232,3,0.688,True,True
537,17e0ce48c87a8885fe8b82c21cb17ecf,439.0,233,2,0.425,True,True
538,17e0ce48c87a8885fe8b82c21cb17ecf,439.0,234,4,0.524,True,True
539,17e0ce48c87a8885fe8b82c21cb17ecf,439.0,235,2,0.379,True,True
540,17e0ce48c87a8885fe8b82c21cb17ecf,439.0,236,3,0.518,True,True
541,17e0ce48c87a8885fe8b82c21cb17ecf,487.0,17,1,0.268,True,True
542,17e0ce48c87a8885fe8b82c21cb17ecf,487.0,20,1,0.413,True,True
543,17e0ce48c87a8885fe8b82c21cb17ecf,487.0,21,1,0.254,True,True
544,17e0ce48c87a8885fe8b82c21cb17ecf,487.0,22,1,0.559,True,True
545,17e0ce48c87a8885fe8b82c21cb17ecf,487.0,24,5,0.65,True,True
546,17e0ce48c87a8885fe8b82c21cb17ecf,487.0,25,1,0.545,True,True
547,17e0ce48c87a8885fe8b82c21cb17ecf,487.0,28,2,0.538,True,True
548,17e0ce48c87a8885fe8b82c21cb17ecf,487.0,100,1,0.667,True,True
549,17e0ce48c87a8885fe8b82c21cb17ecf,487.0,101,4,0.692,True,True
550,17e0ce48c87a8885fe8b82c21cb17ecf,487.0,102,1,0.756,True,True
551,17e0ce48c87a8885fe8b82c21cb17ecf,492.0,31,1,0.409,True,True
552,17e0ce48c87a8885fe8b82c21cb17ecf,492.0,32,1,0.586,True,True
553,17e0ce48c87a8885fe8b82c21cb17ecf,492.0,33,2,0.552,True,True
554,17e0ce48c87a8885fe8b82c21cb17ecf,492.0,34,1,0.563,True,True
555,17e0ce48c87a8885fe8b82c21cb17ecf,492.0,36,11,0.515,True,False
556,17e0ce48c87a8885fe8b82c21cb17ecf,492.0,37,2,0.528,True,True
557,17e0ce48c87a8885fe8b82c21cb17ecf,492.0,38,1,0.591,True,True
558,17e0ce48c87a8885fe8b82c21cb17ecf,492.0,39,4,0.478,True,True
559,17e0ce48c87a8885fe8b82c21cb17ecf,492.0,40,3,0.657,True,True
560,17e0ce48c87a8885fe8b82c21cb17ecf,492.0,128,1,0.509,True,True
561,183f50a7700982a3ed18ff6d7a5777bf,439.0,1,5,0.358,True,False
562,183f50a7700982a3ed18ff6d7a5777bf,439.0,3,2,0.404,True,True
563,183f50a7700982a3ed18ff6d7a5777bf,439.0,5,1,0.412,True,True
564,183f50a7700982a3ed18ff6d7a5777bf,439.0,12,1,0.326,True,True
565,183f50a7700982a3ed18ff6d7a5777bf,439.0,13,4,0.794,True,True
566,183f50a7700982a3ed18ff6d7a5777bf,439.0,232,16,0.688,True,False
567,183f50a7700982a3ed18ff6d7a5777bf,439.0,233,1,0.425,True,True
568,183f50a7700982a3ed18ff6d7a5777bf,439.0,234,1,0.524,True,True
569,183f50a7700982a3ed18ff6d7a5777bf,439.0,235,5,0.379,True,False
570,183f50a7700982a3ed18ff6d7a5777bf,439.0,236,1,0.518,True,True
571,183f50a7700982a3ed18ff6d7a5777bf,487.0,17,3,0.268,True,False
572,183f50a7700982a3ed18ff6d7a5777bf,487.0,20,3,0.413,True,True
573,183f50a7700982a3ed18ff6d7a5777bf,487.0,21,4,0.254,True,False
574,183f50a7700982a3ed18ff6d7a5777bf,487.0,22,3,0.559,True,True
575,183f50a7700982a3ed18ff6d7a5777bf,487.0,24,8,0.65,True,False
576,183f50a7700982a3ed18ff6d7a5777bf,487.0,25,2,0.545,True,True
577,183f50a7700982a3ed18ff6d7a5777bf,487.0,28,6,0.538,True,False
578,183f50a7700982a3ed18ff6d7a5777bf,487.0,100,1,0.667,True,True
579,183f50a7700982a3ed18ff6d7a5777bf,487.0,101,1,0.692,True,True
580,183f50a7700982a3ed18ff6d7a5777bf,487.0,102,5,0.756,True,True
581,183f50a7700982a3ed18ff6d7a5777bf,492.0,31,1,0.409,True,True
582,183f50a7700982a3ed18ff6d7a5777bf,492.0,32,1,0.586,True,True
583,183f50a7700982a3ed18ff6d7a5777bf,492.0,33,1,0.552,True,True
584,183f50a7700982a3ed18ff6d7a5777bf,492.0,34,1,0.563,True,True
585,183f50a7700982a3ed18ff6d7a5777bf,492.0,36,1,0.515,True,True
586,183f50a7700982a3ed18ff6d7a5777bf,492.0,37,1,0.528,True,True
587,183f50a7700982a3ed18ff6d7a5777bf,492.0,38,1,0.591,True,True
588,183f50a7700982a3ed18ff6d7a5777bf,492.0,39,1,0.478,True,True
589,183f50a7700982a3ed18ff6d7a5777bf,492.0,40,1,0.657,True,True
590,183f50a7700982a3ed18ff6d7a5777bf,492.0,128,1,0.509,True,True
591,18d3284f148b6cb726b412b7059223ff,439.0,1,1,0.358,True,True
592,18d3284f148b6cb726b412b7059223ff,439.0,3,2,0.404,True,True
593,18d3284f148b6cb726b412b7059223ff,439.0,5,1,0.412,True,True
594,18d3284f148b6cb726b412b7059223ff,439.0,12,1,0.326,True,True
595,18d3284f148b6cb726b412b7059223ff,439.0,13,11,0.794,True,True
596,18d3284f148b6cb726b412b7059223ff,439.0,232,8,0.688,True,False
597,18d3284f148b6cb726b412b7059223ff,439.0,233,1,0.425,True,True
598,18d3284f148b6cb726b412b7059223ff,439.0,234,13,0.524,True,False
599,18d3284f148b6cb726b412b7059223ff,439.0,235,3,0.379,True,True
600,18d3284f148b6cb726b412b7059223ff,439.0,236,2,0.518,True,True
601,18d3284f148b6cb726b412b7059223ff,487.0,17,3,0.268,True,False
602,18d3284f148b6cb726b412b7059223ff,487.0,20,4,0.413,True,True
603,18d3284f148b6cb726b412b7059223ff,487.0,21,1,0.254,True,True
604,18d3284f148b6cb726b412b7059223ff,487.0,22,2,0.559,True,True
605,18d3284f148b6cb726b412b7059223ff,487.0,24,7,0.65,True,True
606,18d3284f148b6cb726b412b7059223ff,487.0,25,9,0.545,True,False
607,18d3284f148b6cb726b412b7059223ff,487.0,28,5,0.538,True,True
608,18d3284f148b6cb726b412b7059223ff,487.0,100,1,0.667,True,True
609,18d3284f148b6cb726b412b7059223ff,487.0,101,17,0.692,True,False
610,18d3284f148b6cb726b412b7059223ff,487.0,102,19,0.756,True,False
611,18d3284f148b6cb726b412b7059223ff,492.0,31,4,0.409,True,True
612,18d3284f148b6cb726b412b7059223ff,492.0,32,21,0.586,True,False
613,18d3284f148b6cb726b412b7059223ff,492.0,33,2,0.552,True,True
614,18d3284f148b6cb726b412b7059223ff,492.0,34,3,0.563,True,True
615,18d3284f148b6cb726b412b7059223ff,492.0,36,1,0.515,True,True
616,18d3284f148b6cb726b412b7059223ff,492.0,37,12,0.528,True,False
617,18d3284f148b6cb726b412b7059223ff,492.0,38,18,0.591,False,False
618,18d3284f148b6cb726b412b7059223ff,492.0,39,4,0.478,True,True
619,18d3284f148b6cb726b412b7059223ff,492.0,40,48,0.657,True,False
620,18d3284f148b6cb726b412b7059223ff,492.0,128,2,0.509,True,True
621,1aaa7438a59157a0f21ad30dda4d4088,439.0,1,1,0.358,True,True
622,1aaa7438a59157a0f21ad30dda4d4088,439.0,3,1,0.404,True,True
623,1aaa7438a59157a0f21ad30dda4d4088,439.0,5,1,0.412,True,True
624,1aaa7438a59157a0f21ad30dda4d4088,439.0,12,1,0.326,True,True
625,1aaa7438a59157a0f21ad30dda4d4088,439.0,13,9,0.794,True,True
626,1aaa7438a59157a0f21ad30dda4d4088,439.0,232,4,0.688,True,True
627,1aaa7438a59157a0f21ad30dda4d4088,439.0,233,1,0.425,True,True
628,1aaa7438a59157a0f21ad30dda4d4088,439.0,234,2,0.524,True,True
629,1aaa7438a59157a0f21ad30dda4d4088,439.0,235,1,0.379,True,True
630,1aaa7438a59157a0f21ad30dda4d4088,439.0,236,5,0.518,True,False
631,1aaa7438a59157a0f21ad30dda4d4088,487.0,17,5,0.268,True,False
632,1aaa7438a59157a0f21ad30dda4d4088,487.0,20,2,0.413,True,True
633,1aaa7438a59157a0f21ad30dda4d4088,487.0,21,1,0.254,True,True
634,1aaa7438a59157a0f21ad30dda4d4088,487.0,22,1,0.559,True,True
635,1aaa7438a59157a0f21ad30dda4d4088,487.0,24,1,0.65,True,True
636,1aaa7438a59157a0f21ad30dda4d4088,487.0,25,1,0.545,True,True
637,1aaa7438a59157a0f21ad30dda4d4088,487.0,28,1,0.538,True,True
638,1aaa7438a59157a0f21ad30dda4d4088,487.0,100,1,0.667,True,True
639,1aaa7438a59157a0f21ad30dda4d4088,487.0,101,1,0.692,True,True
640,1aaa7438a59157a0f21ad30dda4d4088,487.0,102,3,0.756,True,True
641,1aaa7438a59157a0f21ad30dda4d4088,492.0,31,1,0.409,True,True
642,1aaa7438a59157a0f21ad30dda4d4088,492.0,32,1,0.586,True,True
643,1aaa7438a59157a0f21ad30dda4d4088,492.0,33,1,0.552,True,True
644,1aaa7438a59157a0f21ad30dda4d4088,492.0,34,1,0.563,True,True
645,1aaa7438a59157a0f21ad30dda4d4088,492.0,36,1,0.515,True,True
646,1aaa7438a59157a0f21ad30dda4d4088,492.0,37,1,0.528,True,True
647,1aaa7438a59157a0f21ad30dda4d4088,492.0,38,1,0.591,True,True
648,1aaa7438a59157a0f21ad30dda4d4088,492.0,39,1,0.478,True,True
649,1aaa7438a59157a0f21ad30dda4d4088,492.0,40,4,0.657,True,True
650,1aaa7438a59157a0f21ad30dda4d4088,492.0,128,1,0.509,True,True
651,1aabb3fa1280144bf946da37d00c05f1,439.0,1,1,0.358,True,True
652,1aabb3fa1280144bf946da37d00c05f1,439.0,3,3,0.404,True,True
653,1aabb3fa1280144bf946da37d00c05f1,439.0,5,3,0.412,True,True
654,1aabb3fa1280144bf946da37d00c05f1,439.0,12,1,0.326,True,True
655,1aabb3fa1280144bf946da37d00c05f1,439.0,13,5,0.794,True,True
656,1aabb3fa1280144bf946da37d00c05f1,439.0,232,3,0.688,True,True
657,1aabb3fa1280144bf946da37d00c05f1,439.0,233,2,0.425,True,True
658,1aabb3fa1280144bf946da37d00c05f1,439.0,234,4,0.524,True,True
659,1aabb3fa1280144bf946da37d00c05f1,439.0,235,1,0.379,True,True
660,1aabb3fa1280144bf946da37d00c05f1,439.0,236,4,0.518,True,True
661,1aabb3fa1280144bf946da37d00c05f1,487.0,17,1,0.268,True,True
662,1aabb3fa1280144bf946da37d00c05f1,487.0,20,4,0.413,True,True
663,1aabb3fa1280144bf946da37d00c05f1,487.0,21,3,0.254,False,False
664,1aabb3fa1280144bf946da37d00c05f1,487.0,22,4,0.559,True,True
665,1aabb3fa1280144bf946da37d00c05f1,487.0,24,3,0.65,True,True
666,1aabb3fa1280144bf946da37d00c05f1,487.0,28,1,0.538,True,True
667,1aabb3fa1280144bf946da37d00c05f1,487.0,100,5,0.667,True,True
668,1aabb3fa1280144bf946da37d00c05f1,487.0,101,9,0.692,False,False
669,1aabb3fa1280144bf946da37d00c05f1,487.0,102,18,0.756,False,False
670,1aabb3fa1280144bf946da37d00c05f1,492.0,31,6,0.409,True,False
671,1aabb3fa1280144bf946da37d00c05f1,492.0,32,4,0.586,True,True
672,1aabb3fa1280144bf946da37d00c05f1,492.0,33,2,0.552,False,False
673,1aabb3fa1280144bf946da37d00c05f1,492.0,36,9,0.515,False,False
674,1aabb3fa1280144bf946da37d00c05f1,492.0,37,2,0.528,True,True
675,1aabb3fa1280144bf946da37d00c05f1,492.0,38,16,0.591,False,False
676,1aabb3fa1280144bf946da37d00c05f1,492.0,40,5,0.657,True,True
677,1aabb3fa1280144bf946da37d00c05f1,492.0,128,3,0.509,False,False
678,1c7836dbabd12c458d20e3b35633733a,439.0,1,9,0.358,True,False
679,1c7836dbabd12c458d20e3b35633733a,439.0,3,6,0.404,True,False
680,1c7836dbabd12c458d20e3b35633733a,439.0,5,5,0.412,True,False
